Order;Bribri (Nasal as line);Training sentence;Spanish;Source;Dialect
1663;oʼ wa ieʼpa i kalö̂we̱;o' wa ie'pa i kalôqwẽ;con hachas ellos lo agarraron;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1664;té, té icha kàl dör dalóie;té , té icha kàl dör dalóie;cortaron , cortaron , pues el árbol es durísimo;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1665;kë̀ të̀na̱ne̱ ieʼpa a̱ oʼ pá̱rlorne̱;kèq tèqnãnẽ ie'pa ã o' páxrlornẽ;no podía ser cordado por ellos , las hachas se quebraban;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1666;ieʼpa mí̱a̱ akë́këpa òka̱ma̱ ska oʼ apéitök;ie'pa míxã akéqkëpa òkãmã ska o' apéitök;ellos fueron hasta el señor Òka̱ma̱ para pedir prestadas hachas;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1667;ieʼpa démi̱, ieʼpa akë́këpa i ché saʼ oʼ pá̱rlorne̱;ie'pa démĩ , ie'pa akéqkëpa i ché sa' o' páxrlornẽ;ellos fueron , ellos le dijeron al señor nuestras hachas se quiebran;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1668;ieʼpa ieʼ a̱ i ché ¡ö̀pa! oʼ pa̱rulòne̱, saʼ tsoʼ akë́këpa a̱ kàl tö́k, eʼ ku̱é̱ saʼ oʼ pà̱ne̱wa;ie'pa ie' ã i ché òqpa ! o' pãrulònẽ , sa' tso' akéqkëpa ã kàl tóqk , e' kũéx sa' o' pàxnẽwa;ellos le dijeron a él: las hachas se están quebrando , nosotros estamos cortando el árbol al señor por eso nuestras hachas se quebraron;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1669;yeʼ mí̱a̱ i wéblök, yö aʼ a̱ i ku̱è̱mi̱, ieʼ mí̱a̱, ieʼ i yulé, ieʼ i ku̱é̱ ieʼpa a̱;ye' míxã i wéblök , yö a' ã i kũèxmĩ , ie' míxã , ie' i yulé , ie' i kũéx ie'pa ã;yo voy a ver , yo trataré de encontrarlas para ustedes , él fue , él las buscó , él las encontró para ellos;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1670;ieʼpa bité̱a̱ne̱;ie'pa bitéxãnẽ;ellos regresaron de nuevo;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1671;ieʼpa e̱ʼ kéka i tö́k, i tö́k, tö́k;ie'pa ẽ' kéka i tóqk , i tóqk , tóqk;ellos se levantaron a cortarlo , cortarlo , cortarlo;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1672;kùkur ta̱ kàl mí̱shka;kùkur tã kàl míxshka;de pronto el árbol se va;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1673;kàl mí̱shka, dèstsa̱ í̱ski̱ ta̱ Sibö̀;kàl míxshka , dèstsã íxskĩ tã Sibòq;el árbol se va , llega al suelo y Sibö̀;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1674;Sibö̀ dör su̱lì̱ akë́köl a̱ i ché:;Sibòq dör sũlìx akéqköl ã i ché :;Sibö̀ le dijo al rey del venado:;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1675;beʼ yeʼ a̱ i kalö̂u̱ i batà a̱ kú̱k tkë̀tökicha ë̀;be' ye' ã i kalôqũ i batà ã kúxk tkèqtökicha èq;usted me lo agarra de su punta a fin de jalar cuatro veces solamente;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1676;awì̱ëka̱ tkë́töm tsaʼkicha iʼ wa;awìxëkã tkéqtöm tsa'kicha i' wa;hacia allá con estos cuatro bejucos;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1677;wè̱k dìwö tsikìrke̱, wè̱k dìwö mì̱ke̱wa̱, eʼ ajke̱;wèxk dìwö tsikìrkẽ , wèxk dìwö mìxkẽwã , e' ajkẽ;hacia donde nace el sol , hacia donde se oculta el sol , por aquel lado;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1678;tkë̀tökicha, tkë̀tökicha;tkèqtökicha , tkèqtökicha;cuatro veces , cuatro veces;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1679;su̱lì̱ akë́köl i kalö̂we̱ ieʼ tú̱r bétk a̱ eʼ ku̱é̱;sũlìx akéqköl i kalôqwẽ ie' túxr bétk ã e' kũéx;el rey del venado lo agarró porque él corre rápido;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1680;ieʼ kalö̀ bitsì̱ eʼ ku̱é̱, ieʼ i kalö̂we̱, ieʼ tú̱r, ieʼ tú̱r, ieʼ tú̱r, ieʼ tú̱r;ie' kalòq bitsìx e' kũéx , ie' i kalôqwẽ , ie' túxr , ie' túxr , ie' túxr , ie' túxr;debido a sus patas largas , él lo agarra , él corre , él corre , él corre , él corre;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1681;chô dö̀ tkë̀tökicha;chô dòq tkèqtökicha;hasta cuatro veces;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1682;eʼs dayë̀ yö̀ne̱;e's dayèq yòqnẽ;así se hizo el mar;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1683;íyi kò̱s tsoʼi̱a̱ ni̱mà̱;íyi kòxs tso'ĩã nĩmàx;hay numerosos peces;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1684;dùala tsoʼi̱a̱ kàl a̱;dùala tso'ĩã kàl ã;hay pájaros en los árboles;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1685;dù alârlapa sé̱jka eʼ yö̀ne̱ ni̱mà̱ie, kuë̀ie, sóie, yawiʼie;dù alârlapa séxjka e' yòqnẽ nĩmàxie , kuèqie , sóie , yawi'ie;todos los polluelos de pájaros se transformaron en peces , tortugas , camarones;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1686;eʼs i ché irir icha dayë̀ yö̀ne̱;e's i ché irir icha dayèq yòqnẽ;así dicen que el mar se hizo;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1687;eʼs dayë̀ yö̀ne̱;e's dayèq yòqnẽ;así el mar se hizo;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1688;wëʼste beʼ a̱;wë'ste be' ã;gracias a usted;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1689;buaʼë;bua'ë;muy bien;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1690;kë̀ eʼ dë wè̱s;kèq e' dë wèxs;no , de nada;CorpusSofia B15h45m07s18sep2015.html ¿Cómo se creo el mar?;coroma
1691;ye' sé̱rke̱ ká̱mî̱ë di' di' di' di' kibí;ye' séxrkẽ káxmîxë di' di' di' di' kibí;yo vivo muy lejos del río , río , río , río grande;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1692;Cabagra a̱wí̱ ajkö̀ a̱wí̱she̱t ë̀ka̱;Cabagra ãwíx ajkòq ãwíxshẽt èqkã;hacia el otro lado de la orilla de ese río Cabagra;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1693;ká̱ kièke̱ î̱ñe̱ ta̱ Santa Elena;káx kièkẽ îxñẽ tã Santa Elena;el lugar se llama hoy Santa Elena;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1694;e̱' ye' bák sè̱nu̱k, ye' bák tsîr e'ta̱;ẽ' ye' bák sèxnũk , ye' bák tsîr e'tã;yo estuve viviendo ahí , cuando era pequeña;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1695;"e'ta̱ di' ta̱î̱ë ""puente"" kë̀ ta̱', ì kë̀ ta̱' ta̱'";"e'tã di' tãîxë "" puente "" kèq tã' , ì kèq tã' tã'";el río muy crecido y no hay puente , no hay nada , no hay;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1696;yì mí̱ke̱ ye' mú̱köl a̱, ye' yë́ kë̀ ta̱';yì míxkẽ ye' múxköl ã , ye' yéq kèq tã';quién me va a dejar , yo no tengo papá;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1697;ye' talâo̱ mì̱ ë̀ tö́;ye' talâõ axmìx èq tóq;crecí solamente con mi mamá sí;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1698;yì mí̱ke̱ ye' mú̱köl;yì míxkẽ ye' múxköl;quién me va a dejar;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1699;ye'r êköl wë̂i̱a̱;ye'r êköl wêqĩã;yo soy sola;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1700;"e' ku̱é̱ki̱ ye' kë̀ bák ""escuela""";"e' kũéxkĩ ye' kèq bák "" escuela """;por eso yo no fui a la escuela;CorpusSofia B12h31m48s18jul2014.html Historia de vida de HT;salitre
1701;¿ì ku̱é̱ki̱ na̱i̱'chka kë̀ katàne̱ se' ulìta̱ne̱ a̱?;ì kũéxkĩ nãĩ'chka kèq katànẽ se' ulìtãnẽ ã ?;por qué la carne de danta no es comida por todos nosotros;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1702;¡à̱a̱! na̱i̱'chka;àxã ! nãĩ'chka;ah ! carne de danta;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1703;¡ajá!;ajá !;ajá !;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1704;e's sa' i̱a̱ kë̀ na̱i̱'chka a̱mè̱ne̱a̱t katè;e's sa' ĩã kèq nãĩ'chka ãmèxnẽãt katè;así la carne de danta no se dejó para que nosotros la comamos;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1705;porque icha sa' i̱a̱ ta̱ icha na̱i̱'chka, na̱i̱' ñe̱' rö icha sa' yàmi̱pa;porque icha sa' ĩã tã icha nãĩ'chka , nãĩ' ñẽ' rö icha sa' yàmĩpa;porque para nosotros la carne de danta , esa danta es nuestra familia;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1706;¡ujú!;ujú !;ujú !;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1707;¡ujú!;ujú !;ujú !;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1708;e' ku̱é̱ki̱ sa' ditsö̀wöpa kë̀ a̱ na̱i̱' a̱mè̱ne̱a̱t katè, sa' i̱a̱ ñá̱ irir;e' kũéxkĩ sa' ditsòqwöpa kèq ã nãĩ' ãmèxnẽãt katè , sa' ĩã ñáx irir;por eso a nuestros clanes no se les dejó que coman la danta , para nosotros es impura;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1709;¿wé̱ rö be' ditséwö?;wéx rö be' ditséwö ?;cuál es su clan ?;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1710;ma̱ së́bliwak;mã séqbliwak;el clan dueño del poste principal;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1711;¿wé̱ ë̀ a̱ i katármi̱?;wéx èq ã i katármĩ ?;quiémes solamente pueden comerla ?;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1712;"e' rö a' i katè ""pero"" bë̂rë";"e' rö a' i katè "" pero "" bêqrë";ustedes la comen pero con mucho cuidado;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1713;ma̱ diö́ ala'r diö́ tsi̱nì̱kichawak;mã dióq ala'r dióq tsĩnìxkichawak;pues estas familias del clan dueño del árbol del hule;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1714;"e' ""sí"" ujtè i katè";"e' "" sí "" ujtè i katè";aquellos sí matan y la comen;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1715;¡ujú!;ujú !;uju !;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1716;¡ajá! ie'pa i ujté, ie'pa i katé a̱ñì̱es;ajá ! ie'pa i ujté , ie'pa i katé ãñìxes;ajá ! ellos la matan , ellos la comen también;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1717;kë̀ rö wáñe̱;kèq rö wáñẽ;no son todos;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1718;no;no;no;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1719;wáñe̱ kë̀ se' a̱;wáñẽ kèq se' ã;no a todos nosotros;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1720;"¿""si"" sö i katèwa?";si  sö i katèwa ?;si lo comemos ?;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1721;ma̱ se' i kalö̂wè̱ke̱ a̱ i dawè ie;mã se' i kalôqwèxkẽ ã i dawè ie;nosotros contraemos la enfermedad;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1722;se' i dawè kalö̂wè̱ke̱ne̱;se' i dawè kalôqwèxkẽnẽ;nosotros contraemos reiteradamente la enfermedad;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1723;¿wé̱ rö ie' dawè?;wéx rö ie' dawè ?;cuál es su enfermedad ?;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1724;ma̱ se' kö̀wö tètsa̱ alè, se' bâwe̱ i tö alè, wè̱s se' shù̱ a̱, se' tèmi̱ i tö pë́ ie alè, ma̱ e' se' ujtèke̱wa̱;mã se' kòqwö tètsã alè , se' bâwẽ i tö alè , wèxs se' shùx ã , se' tèmĩ i tö péq ie alè , mã e' se' ujtèkẽwã;pues quizás nos corta la columna , quizás nos acalentura , como por dentro nuestro , quizás nos puede cortar sangrándonos , y eso nos mata;CorpusSofia B14h24m45s20sep2015.html Conversación de un hombre y una mujer sobre la enfermedad de la danta;coroma
1725;chèke̱mi̱ne̱ e's;chèkẽmĩnẽ e's;empecemos a decir así;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1726;ma̱ íkëne̱ apàkö́mi̱ne̱ tö ì ku̱é̱ki̱;mã íkënẽ apàkóqmĩnẽ tö ì kũéxkĩ;pues empiece a explicar que por qué;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1727;¡à̱a̱! se' ma̱ ma̱ ú̱rke̱ ka̱ñí̱k a̱ ña̱;àxã ! se' mã mã úxrkẽ kãñíxk ã ñã;nosotras vamos al campo también;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1728;ma̱ cha̱mù̱la tsú̱k;mã chãmùxla tsúxk;a buscar bananito;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1729;blë' wë́pa mí̱tke e' itö̀ki̱;blë' wéqpa míxtke e' itòqkĩ;vamos detrás de los hombres;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1730;ma̱ i wìwö apàchikíu̱k;mã i wìwö apàchikíũk;pues a limpiar el bananal;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1731;¡ajá! ma̱ se' wö̀che kö̀chi ë ì ë krò ë ma̱ e' a̱ ma̱ i má̱ tsú̱k;ajá ! mã se' wòqche kòqchi ë ì ë dakarò ë mã e' ã mã i máx tsúxk;pues tenemos a cargo cerdos , otros , pollos , pues a buscar su alimento;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1732;má̱la tsú̱k ka̱ñí̱k a̱ ña̱ itö̀ki̱ ña̱;máxla tsúxk kãñíxk ã ñã itòqkĩ ñã;también a traer alimento del campo también detrás;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1733;ma̱ i kuátkök;mã i kuátkök;pues a sembrar;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1734;kuátkök ¿ì wè̱la wè̱la skà se' alákölpa?;kuátkök ì wèxla wèxla skà se' alákölpa ?;sembrar qué más hacemos , hacemos nosotras las mujeres ?;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1735;ulà dé ulà dalë̀na̱ ma̱ ta̱ e'la ka̱nè̱u̱k;ulà dé ulà dalèqnã mã tã e'la kãnèxũk;trabajar hasta que duelan los brazos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1736;se' diché déka̱ ma̱ ta̱ sö i kímè̱ke̱;se' diché dékã mã tã sö i kímèxkẽ;hasta donde llegan nuestras fuerzas pues nosotras ayudamos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1737;e' ukö̀ki̱ ta̱ ñe̱' sö i ti̱è̱ka̱ bitù̱;e' ukòqkĩ tã ñẽ' sö i tĩèxkã bitùx;después de eso lo cargamos y nos venimos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1738;e' ka̱nè̱u̱kala;e' kãnèxũkala;a hacer ese trabajito;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1739;dö̀ne̱ wé̱shke̱;dòqnẽ wéxshkẽ;hasta la casa;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1740;se' icha sa̱ú̱kne̱, ù̱la alö́k;se' icha sãúxknẽ , ùxla alóqk;a ver lo nuestro , a cocinar;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1741;¡à! kápi báu̱k;à ! kápi báũk;a calentar café;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1742;i báu̱ne̱, tsiru' báu̱ne̱, i báu̱ne̱;i báũnẽ , tsiru' báũnẽ , i báũnẽ;caliente , caliente cacao , calientelo otra vez;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1743;kë̀ i ta̱' ma̱ se' e̱' tkö́wa̱ i kukö́k;kèq i tã' mã se' ẽ' tkóqwã i kukóqk;si no hay nos sentamos a tostarlo;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1744;tsiru' kukö́k, kápi kukö́k ma̱ e' yèke̱ sö;tsiru' kukóqk , kápi kukóqk mã e' yèkẽ sö;a tostar cacao , a tostar café y tomamos eso;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1745;ma̱ ye' i kiè yàli ñe̱' wíwipala tkë'tër ma̱ ése a̱;mã ye' i kiè yàli ñẽ' wíwipala tkë'tër mã ése ã;yo llamo a los bichos como esos que están acostados cerditos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1746;ma̱ e' tiö́k, e' tiö́k ¡ajá!;mã e' tióqk , e' tióqk ajá !;que darles de comer , que darles de comer;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1747;kë̀ dé tkëne̱ ë̀me̱;kèq dé tkënẽ èqmẽ;no nos sentamos por gusto;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1748;dé tkëne̱ ë̀kalène̱, be' i sa̱ú̱ blë' wë́pa tso' ka̱ñí̱k a̱ ta̱ kë̀ e' wake' dör íyi;dé tkënẽ èqkalènẽ , be' i sãúx blë' wéqpa tso' kãñíxk ã tã kèq e' wake' dör íyi;sentarnos quietas , vea usted los varones están en el campo y no siempre hacen las cosas;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1749;e' ka̱nè̱u̱k se' tso', e' ka̱nè̱u̱k se' tso';e' kãnèxũk se' tso' , e' kãnèxũk se' tso';estamos trabajando , estamos trabajando;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1750;ie'pa kímu̱k ¡á̱jà̱!;ie'pa kímũk áxjàx !;para ayudarles a ellos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1751;se' alákölpa tso' bua'ie;se' alákölpa tso' bua'ie;nosotras las mujeres somos mejores ?;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1752;íyi ajkö́nu̱k;íyi ajkóqnũk;cuidando las cosas;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1753;tö́ íyi ajkö́nu̱k;tóq íyi ajkóqnũk;sí cuidando las cosas;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1754;íyi sa̱ú̱k, a̱wì̱ sa̱ú̱k;íyi sãúxk , ãwìx sãúxk;viendo las cosas , viendo aquello;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1755;dakaròla má̱ i wö́k;dakaròla máx i wóqk;moliendo el alimento de los pollitos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1756;ma̱ tö́ i tiö́k;mã tóq i tióqk;pues sí alimentarlos;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1757;ì ú̱k, a̱wì̱ ú̱k, ie'pa mí̱a̱tke ka̱ñí̱k a̱;ì úxk , ãwìx úxk , ie'pa míxãtke kãñíxk ã;qué hacer , hacer aquello , ellos se van al monte;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1758;e' daléwa se' à̱ta̱ e' sa̱ú̱k wé̱shke̱;e' daléwa se' àxtã e' sãúxk wéxshkẽ;mientras nosotras nos quedamos viendo eso en la casa;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
1759;tö́ bétk;tóq bétk;sí rápido;CorpusSofia B22h36m43s07apr2012.html Conversación de dos mujeres sobre las tareas de la mujer bribri;amubri
